,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,B,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL
204633_s_at,NA,NA,0.910560498076558,7.81716547874427,3.74246480441088,0.00157084589313448,0.028634196237755,-1.22512503915618,0.910560498076557,8.29253043765022,7.38196993957366,7.93047554957422,8.12055051346679,8.58104414806597,8.38347700800929,8.44710496913483,6.81576329604831,6.85921616173313,7.79611091726901,7.95022008604617,7.48853923677169
218511_s_at,NA,NA,0.879193682545142,7.92687040972236,3.74175985177791,0.0015732757048115,0.028634196237755,-1.2266076645869,0.879193682545147,8.39791067181507,7.51871698926992,8.22776639482291,8.15547816309862,9.36749717853543,8.39048459197754,7.84832703064085,7.56342496993102,7.67570343596423,7.66113432300639,7.36184209908689,7.33148011836108
204785_x_at,NA,NA,-0.772512357175934,8.8323570537509,-3.7395979926089,0.00158075058652724,0.0286968730690372,-1.23115426702344,-0.772512357175936,8.54555862016144,9.31807097733738,8.45014098844026,8.53833253784329,8.69975144179235,8.67194020835678,8.36762792437453,9.78025469459948,9.68282616043061,9.23241651410075,8.75223804914344,9.1426194684126
210176_at,NA,NA,-1.11396037375186,6.45261837657063,-3.73842910390887,0.00158480692642825,0.0286968730690372,-1.23361247603133,-1.11396037375186,6.02757018342123,7.14153055717309,5.77988149728409,6.22523417683038,5.92652708169659,6.11439573433332,6.09181242696179,7.66152535202356,7.82111395799414,7.32482253215125,5.75602959791773,7.14416134577878
221096_s_at,NA,NA,-0.596821372971688,7.46585543616429,-3.73561924975533,0.00159460043313658,0.0286968730690372,-1.23952145758196,-0.596821372971688,7.09787186848457,7.69469324145625,7.22010933374046,6.86010596136207,7.15333254884187,7.17264337521035,7.08316812326808,7.638724208461,7.77517226987573,7.70100655181396,7.52466047559802,7.83390270153256
201339_s_at,NA,NA,0.858166816637373,11.1461459681161,3.73523575891079,0.00159594173891096,0.0286968730690372,-1.24032789430924,0.858166816637375,11.6449244049119,10.7867575882745,11.3390937082659,11.0621263367381,11.5366923110693,12.2653880419887,12.0213216264973,10.879899685821,10.8235039203378,10.8758942461286,10.5374925576053,10.8169975314796
209343_at,NA,NA,1.92187066230538,10.6184262690563,3.73431259558561,0.00159917523936767,0.0286968730690372,-1.2422691746759,1.92187066230538,11.5015150864348,9.57964442412945,11.6872772975168,10.4060015921502,11.4300803799872,11.9891045590068,11.9951116035132,11.1173436515415,7.89457369773196,10.6032854363074,9.83480370232477,8.44821563274158
204023_at,NA,NA,-1.0222622856363,9.64609087089934,-3.73330379680573,0.00160271617384655,0.0286968730690372,-1.24439049372936,-1.0222622856363,9.18310501396,10.2053672995963,8.7781571883974,9.7651455027954,9.59260499270002,8.78202187892876,8.99759550697844,10.0676810915565,10.6193508356564,10.0698458654534,10.5869855714538,9.68297313386149
215501_s_at,NA,NA,0.925963403371912,6.60500073297478,3.73275794369791,0.00160463541048001,0.0286968730690372,-1.24553830517267,0.925963403371912,7.09723209437579,6.17126869100387,6.46819760685776,6.62839184953326,7.12141831590661,7.74394760692503,7.52420509265627,6.27860410177574,6.28618611396061,6.11722403516338,6.13321737991705,6.04111182420259
205006_s_at,NA,NA,-1.02143837694115,6.61657079398763,-3.73255327110374,0.00160535563745728,0.0286968730690372,-1.2459686843229,-1.02143837694115,6.24756640328035,7.2690047802215,6.0760628024346,5.89785313142744,6.84203377528606,6.34338114220639,6.07850116504729,7.63128035217629,7.83652567386239,6.79548818983859,6.4458793371319,7.63585034809836
206765_at,NA,NA,-0.807944398997384,8.30102763635165,-3.7324931351923,0.00160556731244125,0.0286968730690372,-1.24609513591017,-0.807944398997383,7.98406718605897,8.79201158505635,8.0389341200954,7.96725716603359,8.03820473825665,7.57188899827464,8.30405090763456,9.14120426735929,8.1987905145685,8.82769427645913,9.07635957222929,8.71600929466554
204434_at,NA,NA,0.905785038777954,7.62834533005466,3.73245452579991,0.00160570323000168,0.0286968730690372,-1.24617632224367,0.905785038777957,8.0426019607333,7.13681692195535,7.85236047705197,7.99859741182722,7.35586817514322,8.64064550750921,8.36553823213489,7.11056222615873,6.87042163178075,7.11230435617034,7.41373102539476,7.17706537027215
204462_s_at,NA,NA,0.768992429720584,7.69374734703102,3.72856957744072,0.00161943843819397,0.0288901981559612,-1.25434512088469,0.768992429720585,8.17416586077717,7.40517343105658,8.40013650068236,8.14235585465954,8.71977650815048,7.52010048608657,8.08845995430688,7.53842875375565,7.52686299103886,7.27870342646025,7.53045028693928,7.15142169708886
213198_at,NA,NA,0.799377495083798,10.3760101903138,3.72059274940751,0.00164800943215352,0.029347016884446,-1.2711158089094,0.799377495083798,10.7366675293609,9.93729003427715,10.7284323806714,10.1244568306019,11.17296329365,11.1274574061351,10.5300277357464,10.1683675472651,9.79306096930798,10.0424174070399,10.0053493318787,9.67725491589408
209873_s_at,NA,NA,0.723631424484473,8.415852265264,3.71894838218551,0.00165396143899702,0.029350543871414,-1.27457262503958,0.723631424484475,8.8063929405137,8.08276151602923,8.68025058722723,8.43307442532119,9.19721546828062,8.95433128473009,8.76709293700938,7.6713332036636,8.15468610365822,8.09534497173899,8.21333997852202,8.27910332256331
201760_s_at,NA,NA,0.787362716802919,10.4382911315492,3.71890016328256,0.00165413629736885,0.029350543871414,-1.27467398982384,0.787362716802921,10.8827897627359,10.0954270459329,10.899974454231,10.7901970046734,10.5942464565587,11.1025505753075,11.0269803229087,10.4888878367544,10.0418195357383,9.71732860484607,10.243539757225,9.98555949510094
204699_s_at,NA,NA,-0.884559881061968,8.48718306881401,-3.71487368894255,0.0016688030044652,0.0295578149323971,-1.28313799754915,-0.884559881061968,8.01746173948175,8.90202162054372,8.41126186485732,7.96588020465828,8.48682130434862,7.51197756755785,7.71136775598667,8.62829207089607,9.03938279774704,9.19429305211872,8.92856639439067,8.71957378756608
218330_s_at,NA,NA,-1.23523183433419,7.38028890650585,-3.71164480906807,0.00168065818355797,0.0297146369203705,-1.28992486648754,-1.23523183433419,6.50187740911083,7.73710924344501,6.6394502502196,6.31754634165489,7.00276726277677,6.05982778590803,6.48979540499484,6.76462966561776,8.72874955257513,7.36805699216142,8.0481156794138,7.77599432745696
210053_at,NA,NA,-0.957958987826433,8.09551932532815,-3.70746888791092,0.00169611531173763,0.0299344700561752,-1.29870164479691,-0.957958987826436,7.68351871355586,8.64147770138229,7.77354217688705,7.71338739200876,7.56763329323442,7.44589479499778,7.91713591065128,7.91507603321325,8.06511970763552,9.12141447997049,9.26985520093913,8.83592308515308
204547_at,NA,NA,-1.31403000496314,8.8100765698297,-3.70592000526093,0.00170188449868043,0.0299828441662543,-1.30195681867334,-1.31403000496315,8.16508736044138,9.47911736540453,7.72190100264959,8.24155502911409,8.77677020638337,7.79275857558685,8.29245198847301,8.21867146505066,9.93156592530402,9.38753065673557,9.72691573559631,10.1309030443361
215049_x_at,NA,NA,-1.47154051442627,10.7189160245809,-3.70295285109796,0.00171299114515208,0.0301249117729142,-1.30819235948907,-1.47154051442627,10.2222712412121,11.6938117556384,9.6722887443828,10.3271889929414,10.0003015306268,11.363657026085,9.74791991202463,12.6470394351991,12.0280253807225,11.771693332168,10.4142854248477,11.6080152052547
202497_x_at,NA,NA,-1.14181839647597,8.96445432957606,-3.7011494591438,0.00171977692037293,0.0301906228521497,-1.31198202674606,-1.14181839647597,8.56129147492184,9.70310987139781,8.22073831348592,8.57801894492999,8.58375324136996,8.80056794349876,8.62337893132457,10.3052505241615,10.7352119444235,8.81510800011333,8.85234603963782,9.80763284865291
205248_at,NA,NA,0.652985560422594,5.93674657974351,3.69949914293643,0.00172601021374216,0.0302464196924976,-1.31544988458912,0.652985560422593,6.31517457560235,5.66218901517976,6.328206217481,6.30568152201255,6.31299987121962,6.76069692351846,5.86828834378013,5.77781746128069,5.66838054195214,5.52799410109005,5.71351465597065,5.62323831560527
202499_s_at,NA,NA,-1.59293115277058,7.15470335492483,-3.69762724253463,0.00173310773615571,0.0303171372715154,-1.31938320732122,-1.59293115277058,6.5515605660885,8.14449171885908,6.43997378851469,6.63755143716853,6.4399039551135,6.93495035339291,6.30542329625286,8.82899798778518,9.52004881838982,7.04063984489479,6.59686979601329,8.7359021472123
202628_s_at,NA,NA,-0.888803603671557,8.26471597138144,-3.69487585147355,0.00174359285354986,0.0304467598641925,-1.32516425184236,-0.888803603671557,7.9517468642636,8.84055046793516,7.87008568108616,7.7369712393152,8.04055289618531,8.2433750206057,7.86774948412563,8.88240911495641,9.39264480735712,8.73891986932912,8.00920762317458,9.17957092485855
218471_s_at,NA,NA,0.867124022965037,8.34875741893353,3.69173080555054,0.00175565568916463,0.0306034277789068,-1.33177197077144,0.867124022965039,8.65967154375851,7.79254752079347,8.24584323395639,8.99800492388827,8.53990538695642,9.06143854686464,8.45316562712683,7.94563496140254,8.10284454224656,7.2322792072022,7.94482013589498,7.73715875722107
206958_s_at,NA,NA,-0.905604224772976,8.58382225341994,-3.68193191208898,0.00179377589028374,0.0312129614933204,-1.35235625590451,-0.905604224772977,7.96193509380014,8.86753931857312,7.89495740135436,8.10963856592233,8.35449740089544,7.1970148810801,8.25356721974846,8.37339183680677,8.67976407230936,8.77768662124006,9.08950383750127,9.41735022500812
205027_s_at,NA,NA,-1.05434143915981,5.24415363550872,-3.68002514379226,0.00180128913032033,0.031279893043839,-1.35636119667803,-1.05434143915981,4.78215040797182,5.83649184713163,4.58749486770887,4.46181586342917,5.16271292815701,5.16271292815701,4.53601545240703,6.09016500652151,6.32160857791807,5.95572551882618,4.63261303925774,6.18234709313462
208710_s_at,NA,NA,0.808702842466595,9.53658118529931,3.67935404893062,0.00180394090779033,0.031279893043839,-1.35777070795344,0.808702842466595,10.0350447336017,9.22634189113507,10.1574173971374,10.3069813081732,9.60589438341439,10.181430128586,9.92350045069739,8.79801230494567,9.21143028669824,9.19825793770335,9.35761843041505,9.56639049591305
209060_x_at,NA,NA,0.747712112016912,7.45935072373085,3.67314832412096,0.00182864757126271,0.0316528664389372,-1.37080359644508,0.747712112016915,7.72892264569937,6.98121053368246,7.64911692235113,7.53484985906765,7.57765994313188,7.96328966726822,7.91969683667798,6.93454398869687,6.75920530395145,7.15875496936312,6.76747930969732,7.28606909670352
218350_s_at,NA,NA,-1.03801323262788,9.65622022496952,-3.67136614166244,0.00183580509837038,0.031721302406571,-1.3745460596523,-1.03801323262788,9.18087472189688,10.2188879545248,9.3072995290439,9.01370131784013,9.99718920148359,9.11721299226321,8.4689705688536,9.66428366867763,9.90945108902294,10.1136562835468,11.0547568024363,10.3522919289401
212314_at,NA,NA,-1.22134558283335,9.59561982510025,-3.66866404599139,0.00184671047310882,0.0318541470283109,-1.38021996099565,-1.22134558283336,8.83557915855563,10.056924741389,8.72651315977123,9.18396398681352,8.95597593801216,9.35452117060894,7.95692153757231,9.94148126877845,9.68206156242077,9.29435972402433,10.6235914055212,10.7431297462002
57082_at,NA,NA,0.742109892615511,9.19192317067046,3.66737061873978,0.00185195344988391,0.0318890280126966,-1.38293578271653,0.74210989261551,9.60993721717761,8.8678273245621,9.44341577364783,9.81348504078639,9.1244880742852,10.3043259754389,9.36397122172977,8.95044184155135,8.92293918988027,8.82594263813206,8.7802211172615,8.85959183598532
204117_at,NA,NA,-0.749897809052994,9.01865464440155,-3.66344716266472,0.00186794836582709,0.0320197788839999,-1.39117335648834,-0.749897809052992,8.67090576488908,9.42080357394207,8.86657749076682,8.87350554151213,9.01822036929501,8.29114687902526,8.30507854384618,9.68048846546723,9.12187602789266,9.15955340207289,9.63964578793725,9.50245418634034
202988_s_at,NA,NA,-1.1863759225001,5.61496384496284,-3.66322199317962,0.0018688704918659,0.0320197788839999,-1.39164609074185,-1.1863759225001,5.02577004112778,6.21214596362788,4.87594789834034,5.21542145376486,5.21555498254907,5.08901243250497,4.73291343847966,5.70301414468458,6.58896487026698,6.0760914815028,5.21739099428512,7.4752683273999
209288_s_at,NA,NA,-1.28627227088635,7.16848203179567,-3.66274762025184,0.00187081465472617,0.0320197788839999,-1.39264200864001,-1.28627227088635,6.64103453086346,7.92730680174981,6.76846394204024,7.14693807492509,6.66347847529184,6.24671623860655,6.37957592345356,8.52034646120361,9.17866828647239,7.41587052922059,6.65570827160454,7.86594046024791
205350_at,NA,NA,-1.47252775269135,7.41388024462354,-3.66157249316076,0.00187563946752125,0.0320197788839999,-1.39510906615707,-1.47252775269135,6.84441178516323,8.31693953785458,6.93648973335081,6.92360881232189,6.54758113585355,6.79408819654907,7.02029104774081,8.01394160564476,7.40688828356959,9.55143421478137,9.4718755398771,7.14055804540007
211368_s_at,NA,NA,-1.47670658206517,6.95059291585289,-3.66155039833224,0.00187573030274369,0.0320197788839999,-1.39515545124433,-1.47670658206517,6.23487696093495,7.71158354300013,6.18989798986646,6.26546033250701,6.53575215504367,6.11458907683122,6.06868525042641,7.93661051268143,8.31092089714771,7.79670823923862,6.01083017689053,8.50284788904234
212887_at,NA,NA,-1.28369350646851,8.7710634640098,-3.66017209488054,0.00188140539848927,0.0320197788839999,-1.39804895956049,-1.28369350646851,8.00099017120647,9.28468367767498,8.68395621287582,7.09338090090271,8.88185190687411,7.68147119785439,7.66429063752533,9.69544414636914,9.12976566435098,8.61482969662376,9.63643632806526,9.34694255296576
210347_s_at,NA,NA,-0.880192362519336,7.67652846058097,-3.65998313606493,0.00188218476017452,0.0320197788839999,-1.39844563768076,-0.880192362519337,7.42863705670019,8.30882941921953,7.02821575181852,7.52264736568647,7.40704897216591,7.53770721536105,7.64756597846901,7.78997502258196,8.22838675480388,9.07811268166472,8.17171331190784,8.27595932513923
212982_at,NA,NA,-0.718133260202168,8.30122929825354,-3.65850737761712,0.00188828261776842,0.0320684154348631,-1.40154360609173,-0.718133260202166,7.65349264874274,8.3716259089449,7.60291783048664,7.68500046786715,7.94916974945874,7.72628268025974,7.30409251564143,8.4184309390582,8.22651699585795,8.29383678235574,8.51666819247685,8.40267663497579
220625_s_at,NA,NA,-2.63439912853142,8.82100908582688,-3.6542268775199,0.00190608135144257,0.0322793618660938,-1.41052871959321,-2.63439912853142,7.67164970324306,10.3060488317745,7.32495821541069,8.1347671260338,6.55248827010895,7.20054244181225,9.14549246284961,9.55571320671197,8.21358481012997,11.8477014031771,12.1212238937637,9.79202084508964
219301_s_at,NA,NA,1.56285470577696,6.38129147585153,3.65395339425697,0.00190722418863396,0.0322793618660938,-1.41110274855834,1.56285470577697,7.02328655439234,5.46043184861537,7.20566723634814,8.5456985068074,7.71021065444604,5.83690020223531,5.81795617212481,5.30268237319206,5.4711721471,5.43728394351014,5.63900012338815,5.45202065588651
209155_s_at,NA,NA,-0.81167643769216,7.1261612551172,-3.65157204867512,0.00191720431351544,0.0323929008670928,-1.41610090915941,-0.811676437692159,6.77465265571288,7.58632909340504,7.28844763692988,6.71423750924074,6.68480296793049,6.39123454923089,6.79454061523242,7.47737633963249,7.31254164430821,7.60773856477724,7.6906500001211,7.84333891818617
218247_s_at,NA,NA,-1.07308856106727,8.68906277288108,-3.64862773183089,0.00192961582536602,0.0325470635212078,-1.42228024077685,-1.07308856106728,7.98042444148793,9.0535130025552,8.36994927289794,7.77339329483072,8.89575522678902,7.38338798869255,7.4796364242294,8.86886589235504,9.08457999241311,9.00384922218982,9.44276664731679,8.86750325850126
203120_at,NA,NA,-1.21702002126742,8.39324483289235,-3.64680012789905,0.00193736017989723,0.0326221141856504,-1.42611564561566,-1.21702002126742,7.7906708270253,9.00769084829272,8.67068576329121,7.47062780246943,7.88548739688482,7.360854510071,7.56569866241004,8.44768848421007,8.74438776703782,10.2867531284504,9.19708534267682,8.36253951908844
212730_at,NA,NA,-1.78125993280001,8.94086917914727,-3.64494068303616,0.00194527124924658,0.032699712459746,-1.43001767716843,-1.78125993280001,8.30544519255772,10.0867051253577,8.80223860292906,7.67819478417683,8.35238508967643,7.60854743998149,9.0858600460248,10.1293026519981,10.2086955002685,10.0136435778661,10.7831903817714,9.2986935148846
209193_at,NA,NA,-0.847779474892345,7.40922718981421,-3.64382277695229,0.00195004290455456,0.0327243640643978,-1.43236350002958,-0.847779474892347,7.0181720307149,7.86595150560725,6.90170972728573,7.05042871167572,6.82799565405,7.21380847392542,7.09691758663765,7.89250589581414,8.71865829772896,7.37266659563744,7.39041102972787,7.95551570912784
