;Symbol;GSM26878.CEL;GSM26883.CEL;GSM26887.CEL;GSM26903.CEL;GSM26910.CEL;GSM26888.CEL;GSM26889.CEL;GSM26892.CEL;GSM26898.CEL;GSM26906.CEL;GSM26879.CEL;GSM26896.CEL;GSM26897.CEL;GSM26907.CEL;GSM26911.CEL
200652_at;SSR2;11,9751597625453;11,6609451876849;11,4300975979921;11,1948924448591;12,074667896635;11,4093004951379;12,0163609456712;11,8299826769589;12,0723981827575;11,3031334761741;11,3021237740824;11,4285425917596;11,7610160557533;11,299024714999;11,9910153649375
200654_at;P4HB;11,8540699711898;12,6558321280184;12,0791142447201;12,136516958219;13,0292665565477;11,5483440585983;11,4341089942947;11,934596237638;12,0287429055578;11,6559930822777;11,8344133898551;11,2954355680096;11,5123597137308;11,3724108978168;12,0014531206842
200656_s_at;P4HB;8,91863370586826;10,5827460497408;9,75495529365394;9,07660374647079;11,0774306198051;8,93681667566795;9,0671610624693;9,48377690912647;9,47658037639199;8,71844237131578;9,12680390644758;8,57111149490176;9,06862793862556;9,03690649155221;9,9534199945221
200657_at;SLC25A5;12,6603066098605;11,8094466752237;12,6327572355848;12,4054947552059;12,53545237035;12,5174550664038;12,53545237035;12,8165420237175;13,0263975375404;12,9656174748469;12,4641160323698;11,6088150748502;12,476533598911;12,0481780022008;12,4636954387826
200658_s_at;PHB;9,1375224203875;11,4325068147035;11,3584136154449;9,49648166749484;9,21279140631188;9,51101785160926;9,20493969111227;10,4408960445468;10,8184753488571;9,97761485835979;9,51552739627361;9,03946562045768;12,2563936957939;9,65868342431763;10,0961126017525
200659_s_at;PHB;9,78442255975297;11,2481836026154;11,1881167716077;10,1170292435713;10,3277906842004;9,47760383356586;9,47766769498157;9,945970178667;10,5830706326796;9,31009341971187;9,11510907700266;9,7165645512113;12,1618117028991;10,2908689376083;10,3476664426842
200660_at;S100A11;11,9099320913447;10,90432741517;11,2807963090823;11,1760447370462;10,8397314951415;11,1839032216406;12,212552603664;12,3868566164811;10,6150861121537;11,0513918654049;11,5043447118088;10,8813428932832;11,4830685990633;11,1956405513949;10,6042841939171
200661_at;CTSA;10,3220231521496;10,1199464481877;9,71264104769989;10,4694703620978;10,50733878571;10,4968910942114;10,1852810462272;10,1460264254631;9,28438931231793;10,0788916028041;11,1084356208759;9,74003522257286;10,4113959682636;9,75855427101779;10,3100730323344
200662_s_at;TOMM20;10,9499367275566;10,1556731053499;10,437701574798;10,5998762562394;10,0931055804615;10,8854613058463;10,854577239569;11,0113302447462;11,6035573761493;10,528625596138;10,9473690767023;10,5318584124539;11,5625161842063;10,0077982425855;10,4995144445537
200664_s_at;DNAJB1;8,84010988197343;8,4700182978539;9,59841747986794;8,51155466747842;9,06888827959949;8,04766663334197;8,21272931471081;8,52659047643095;9,36576035890924;9,54252955574693;8,61102741824677;8,20688830224736;7,94945516504541;8,08486497583487;8,12756534683981
200665_s_at;SPARC;12,9017731876024;12,8249411212896;12,4581722912877;12,6146241302394;12,6809723334724;13,2703343687946;12,8535307321134;12,4297436560754;12,328018694026;12,5095750902422;12,6888070771019;11,8862144305893;13,1687390773269;13,1842254115363;12,4196072769771
200666_s_at;DNAJB1;10,7385517233307;9,99115678417147;10,44556934862;10,1978564372003;10,5812290844592;9,09664010960755;9,72614942115042;10,562390420443;10,2125296158663;10,725426909158;9,86887312671872;9,99071948587737;9,99806308239642;9,98827511335766;9,64255245371549
200668_s_at;UBE2D3;10,2174187077193;10,2128372631248;10,9572679735408;10,1975356981963;10,5364770297722;10,60489886462;10,7210537459417;11,0061747444545;11,0720586487914;10,641542150247;10,5687548585392;10,907171625963;11,0366802039928;11,2027283508494;10,8381644877251
200669_s_at;UBE2D3;9,91245053428591;9,94097586380437;11,0730998388795;10,0422962038783;9,7244053819813;10,2649738192364;10,3864951997969;10,3676252925821;10,4261978458452;10,052924500803;10,6914591769499;10,1285859512151;10,2338524725427;10,3244170619431;10,2235883201646
200670_at;XBP1;11,8576880561076;11,5687009371319;11,6232737068374;10,4776019660469;11,2287316858723;9,42507842276157;9,18312431540641;9,54788041556423;9,36273036366413;10,0585603344109;11,5172831865245;11,4722219295148;12,0191301586258;11,3045228548427;12,6338263947654
200671_s_at;SPTBN1;7,413435058208;7,68374355576086;7,36757227431305;7,62215713185412;7,50320235405857;7,81819088259231;7,85426897984207;8,10561573809599;8,25684649601837;8,06170741966901;7,5570708352871;7,7233942006064;7,82253971487517;7,48552142229796;7,13844318282978
200674_s_at;RPL32;12,7633491522013;12,8299065038888;12,1888127928388;12,8561996396203;12,5912825210876;12,6651022313748;13,1573957435095;12,4727943156618;13,2987045048067;12,9514249622145;12,5334208696246;12,4973059943075;12,596903987966;12,510797980478;12,3117758515675
200676_s_at;UBE2L3;8,71183922893637;8,4560996216376;7,8631022953398;8,84697525882846;8,90895689730644;8,37269546226471;8,46755931699148;8,63995821383072;9,2397642082674;8,0943338791048;7,99390295351192;8,58959139169604;9,18430982377839;8,29077409130751;8,71006092179946
200678_x_at;GRN;10,8782161904102;11,165493715019;10,613741524791;11,6594170605974;10,5431221287274;11,5831819619566;11,0632346424446;11,3623115334993;10,2980400764037;11,1467970455203;11,335266054756;10,7661711273616;11,1601337417533;10,7040711070985;11,1030187926817
200679_x_at;HMGB1;10,71649221788;11,1054502578067;11,2376870974003;10,0030644100468;10,2201837752963;11,0622670305701;10,2688254827618;11,400595293134;11,1284757060685;10,798861146824;11,3551623868556;10,6514945374861;10,8556295522148;11,1596392137736;10,9554809126592
200681_at;GLO1;11,5175024304432;11,6602793413235;12,2404752098242;12,2120383515224;11,2487069140061;11,3517008481463;12,151383068759;12,6763891896148;12,2711160015702;11,2858119446114;11,2699110720818;11,3644015258101;11,8257656838723;11,650965916792;11,6602793413235
200682_s_at;UBE2L3;10,6895888095362;9,94119114511936;10,9917609299679;10,5105052237681;10,0772008307558;10,549126063462;9,9264929374051;10,1836776848378;10,9170565159584;10,291225247738;10,8262840317368;9,81205247920174;10,1578805102185;9,81974228025632;10,3332750688331
200683_s_at;UBE2L3;9,92056084099733;9,68281920340506;10,0628925812076;9,59976542368363;9,63320157264067;9,73778685000335;9,97395308701672;9,86517998407746;10,6291320657887;9,34886999217835;9,55324173974706;9,91693829753593;9,73778685000335;9,39819436214798;9,84912915394018
200684_s_at;UBE2L3;9,05509957375552;8,59252293872328;9,08362603339784;8,91161243486036;9,09396127124659;8,54941698792104;8,73180732708773;8,67027332508627;9,60130165415426;8,36977464172869;8,32938305289299;9,30151306121673;9,19998386863683;8,65738811373146;9,07609200605064
200685_at;SRSF11;5,11869704622585;5,10065083636592;5,07652714117657;5,50400437730372;6,17216790821579;5,19408065795942;5,68112499777157;5,92149643170797;5,76849095935691;5,46504734201228;5,14304150240825;5,81329655785918;5,89796606412153;5,68003196303527;5,56066477994982
200686_s_at;SRSF11;10,8498512369586;11,2192217270744;11,3851491915662;10,6573304867299;11,5713089931608;11,0970276435507;11,642532187048;11,1097175934778;11,6880803457151;11,3494806764729;11,1440553224236;11,6940098876966;10,9984451964891;11,5533463065837;11,2693976414792
200687_s_at;SF3B3;9,15144123251109;9,22861947910594;9,48521736183385;9,33158373189899;9,28861707189707;9,75826882203909;8,98748102037817;9,88544828468723;9,77200300798919;9,38901757575739;10,0298391339421;9,93518473948528;9,57354755275835;9,0374433956201;9,2402762662848
200688_at;SF3B3;7,11519616625769;7,73280448919231;7,08236547193005;7,62449527520469;7,45225525371434;7,29575938047907;7,28000641760364;7,98517121014698;7,52527156404449;7,34467289078782;7,62415517570198;7,27252916154561;7,54153718503192;7,09769787751103;6,9500578011902
200690_at;HSPA9;8,71751466222375;7,95810143901144;7,78033318829865;8,77155927088628;8,55524241028192;7,9894672404255;8,62238415605275;8,22843663888186;8,40202927611602;8,52809614553308;8,13941663772098;7,59478378314014;8,46024956078543;8,10122986440489;7,65787804678661
200691_s_at;HSPA9;11,5001694371301;10,8989081144356;11,1064431605815;11,8933278796567;11,6105499615793;10,6505227636937;11,46492164267;11,2235315819649;11,2479790902668;11,555965254487;11,1300106840485;10,8112738122713;11,2235315819649;11,293437989773;10,7000581646003
200692_s_at;HSPA9;10,7382373608316;10,1823206306202;10,4547421095248;11,2086665316198;10,9931983779251;9,83857441973865;10,687040853846;10,4227012561861;10,5493842800089;10,875494550809;10,4804717573552;10,1160415834671;10,5493842800089;10,5710146823041;10,5052008519902
200695_at;PPP2R1A;9,45162471496377;9,29389588585448;9,55875605961691;9,8353737887922;9,64008952825186;9,01799809533121;9,12877366412153;8,94815512500696;9,39095862509864;9,06829346666392;9,44761177762523;8,97062565698439;9,31736899365125;9,42411342668339;9,05518144928831
200696_s_at;GSN;9,94347531490792;10,3807973050868;10,4964090190146;9,69517440658649;9,99387868772686;10,3916739814441;11,296808579738;10,4769493922249;9,71803105188324;10,4887902381524;9,96343763237635;11,233601521693;10,4191429886614;10,7319615005728;10,3916739814441
200698_at;KDELR2;9,99020651411174;10,0974461320684;10,747283016034;10,1778454460147;10,5974811856464;9,87702142228663;9,54942668039392;9,2109733494348;9,91155284300874;9,66464860943008;9,88817060306142;9,48544357801918;9,89837136586066;10,4182471145795;9,79639927155375
200699_at;KDELR2;11,036996294063;11,3018658372081;11,0305530642008;11,4056432172759;11,5764466320178;10,7314323528445;10,8390368789784;10,1999185514604;11,4739959711234;10,068515475982;10,5825096003307;10,6583400729233;11,1611241939588;11,3373144668673;10,9716452438512
200700_s_at;KDELR2;11,4597249502446;11,6142732604736;12,2063696114435;11,1337564735055;11,6470889060332;11,0360050251323;11,0897985286412;10,8772006528624;11,2805832341842;10,9629538979034;11,3916598100478;10,3688044488151;11,0704565114615;11,5855169829431;11,6695793033183
200701_at;NPC2;11,8569659175078;11,4996044037055;10,9863047611377;12,0506719513048;11,1465581338042;12,3620462835503;12,19181461039;11,7746472911892;10,5632925520854;12,1440104703903;11,7769375614437;11,4122120625486;11,7561330294508;10,7623807547484;11,4416183496417
200703_at;DYNLL1;12,012034354951;11,9011876014827;11,8087454256653;12,4315716057236;11,8679559228296;12,0761833586886;11,712171916444;12,0190627282102;12,0834219431373;11,8648060625373;12,1185368940061;11,651914562654;12,4978963377647;12,1606244502787;11,3129210821174
200704_at;LITAF;11,8484918774805;11,1781570083125;11,9413634696387;12,2153552435469;11,9712749302073;11,8450889686706;12,4158179857472;11,5570812991748;12,0413559497325;12,1258893533539;11,4842051898134;11,7035950031657;12,0027574148517;11,8802672424905;11,6096106142498
200706_s_at;LITAF;10,9368924636163;10,6815456602669;10,7629021894158;11,7130043994485;10,72362041079;11,0020008455111;11,6649838525809;10,5920091251722;10,9292096103859;11,2749822328753;10,5668614441928;10,833179418383;11,0048716932656;10,6518690802014;10,9807895981957
200707_at;PRKCSH;8,56920251040069;7,43304485469217;8,70570876404589;8,87399448756076;7,99037832653978;8,21477371112982;8,01775131760097;7,7116104281958;8,57215971460487;8,94831188441952;7,97007768405391;7,81033172774629;8,06615669724738;7,21922412402049;7,02776249335996
200708_at;GOT2;10,8238308604212;10,5487209209052;11,0744915196479;11,5004405990099;11,2647160386913;10,4863748883164;10,2235411583811;10,9144291483417;11,179519785682;10,6985625848368;11,1687461802612;10,8223085938002;11,1064403049518;10,3137134472569;10,8112420666138
200709_at;FKBP1A;10,1281466269765;11,0841396528374;10,7146873785547;10,3369015381708;10,8816826036882;10,5982351059121;9,66584641462257;10,1564650627264;10,2109772468909;10,4333898834202;10,1784333584184;10,118595770509;10,0710343337477;9,65044214875958;9,52543084553095
200710_at;ACADVL;9,96708986689841;9,76782824081411;9,84194279563542;9,49959786027152;10,138411894171;10,050934457214;9,97690410608239;10,3367521151614;9,49542343985005;9,74182558488443;9,18616093572582;9,85824215298046;10,1091547617862;10,3283158128534;10,0154596702649
200711_s_at;SKP1;10,8856683310286;10,3517564671409;10,587271884761;11,101409258778;10,1568276377731;10,0979610841846;10,2894161088918;10,2028022911535;10,6917354254994;10,5148985232128;10,587271884761;10,845710131603;11,0461615969108;11,3635750208189;9,95875531508691
200712_s_at;MAPRE1;8,3910676014989;8,5028311550544;8,94572408009491;8,63648219375608;8,63648219375608;8,89868502177428;8,79986900204986;8,44711705514579;8,33253940141564;9,27484123441288;8,75887517604794;7,93674081291855;8,43751925324185;8,37936281090486;8,68846093690335
200718_s_at;SKP1;12,6234248498776;12,2120968120083;12,2113045845902;12,4776793231349;12,2382496861397;12,4565487016944;12,2251872274229;12,3542854768353;12,6553306607491;12,5930993785782;12,6701650983001;12,4565487016944;12,7185008404764;13,0589058090483;11,8587439351922
200719_at;SKP1;9,31659993111024;8,39088875063933;8,76066687392097;10,1258380149908;8,70015377984054;8,83502919238908;9,03266354708244;8,94659585574547;9,22882633951162;8,84556517414303;9,35651222305476;9,44131341522146;9,65207452581707;9,54067981043496;8,9278715667355
200720_s_at;ACTR1A;8,84444750755334;9,00107514125842;8,50315744219727;8,48736372816954;8,4907320046647;8,98875279989798;7,97569612541694;8,32015701162393;8,3773392523983;9,08933842325146;8,57120369098228;7,84998046928404;8,25124940867084;8,31016168218905;8,32894743298957
200723_s_at;CAPRIN1;10,7422322518226;10,301757960945;10,9669909868989;10,3311716851973;11,5215467344261;10,3362033162454;9,93445612198346;10,4537458471421;10,5601893339861;10,599660245498;10,9841181782645;10,148133259008;10,8194581512665;10,490756529483;9,97547411290227
200726_at;PPP1CC;10,9404963373358;10,5514509902342;11,2391279393628;10,7680487321452;10,7990381281464;10,640126822237;10,4473690280098;11,0159723042371;11,4287357467125;10,9895276687375;10,9640619627404;11,3632226219823;11,0981291135997;11,1216158066579;11,2521713671292
200727_s_at;ACTR2;10,4555047146878;10,2901461227149;11,3166587204547;10,8026343252902;10,6895130702218;11,385364049292;11,4580401617755;10,8611993674881;10,6767702687437;10,7807986686513;10,9830314629785;11,3751147822578;10,9378058849008;10,9585497086438;11,1516089976261
200728_at;ACTR2;11,2352150223758;10,7375639946016;12,0304098983035;11,5378256827436;11,9578482126034;11,7029276478868;11,9916755581222;11,7519288465566;11,4279358636086;11,6915084576895;11,4366767883212;12,1009225061043;11,7600637228433;11,7629761615511;11,4436211549041
200729_s_at;ACTR2;8,83648163791786;9,81388102872057;10,5743256168934;9,5303911666732;9,64669958775035;10,2482486556175;10,5739749584708;10,0553027591458;9,43959936594008;10,1304588578771;8,73782773053952;10,6238480295965;9,05928854933679;9,43534943164169;9,40923763438072
200730_s_at;PTP4A1;6,95802178473858;6,51277831405263;8,12371360785369;7,90605633271315;7,00851474884691;6,67618631789515;7,21912521944588;6,79799946797214;8,05394913746416;9,6654320234938;6,97483933819624;6,93469013426632;7,02692650961939;7,04185139944831;7,08014365853243
200731_s_at;PTP4A1;7,84513307284675;7,53919664453428;7,81208640314699;8,85379974446626;7,70327181949848;7,52369983814701;7,58156129628067;7,78382434389484;8,49447179291777;9,38701890546903;7,78382434389484;7,68871131835122;8,06008875512794;7,61500619935963;7,62659564262462
200732_s_at;PTP4A1;10,7228068597873;10,1118321223968;10,5499896695231;11,5462543133568;10,4334266947081;10,3502060286604;10,7133329853809;10,3329049209627;10,9939592261626;11,4743882722275;10,1377929198445;10,4518560261203;10,824884204014;10,3013228512797;10,2099740272172
200733_s_at;PTP4A1;7,87353262749073;7,32185192156515;8,27908465139632;8,41992975044294;7,38742372179241;7,59280621413926;8,06558060634712;7,59024302431377;8,2266730156574;9,63568502376815;7,72538582920852;7,84773378464691;7,64513429765358;7,86919953523613;7,60446587061523
200736_s_at;GPX1;10,6819006880147;11,6254189050588;10,8639811173588;11,4361837007038;9,80905026212494;11,9025598713046;11,3235214295908;11,2002826235051;10,9393250895049;11,5616969317554;11,6467617922232;11,0354411170971;11,4870777591731;11,0980338028382;10,8608028118214
200737_at;PGK1;11,5379730807034;10,9848737520195;12,4168181609246;11,9640440149248;11,6309120416365;10,8122376105715;12,1639509084727;11,2689261433423;11,1352426030587;10,8901041318479;10,9393091838911;10,3284251745189;10,3299634339499;11,2717490513973;11,5646863327357
