;symbol;ID;GrupID;PF14;PF19;PF23;PF39;PF46;PF24;PF25;PF28;PF34;PF42;PF15;PF32;PF33;PF43;PF47
201525_at;APOD;201525_at;2;13,2919606674842;8,26401075710883;12,7515802845346;14,056674218664;13,669939281261;9,20229122876204;7,56523921643643;8,1843189716112;8,63880600593633;8,80129273974048;10,2345756187755;12,5915567952783;12,110349030999;9,68990664848566;7,72154556603019
208873_s_at;REEP5;208873_s_at;2;11,6942167548392;10,9685233158418;10,4318959323484;11,8546017163362;11,473708826174;10,2435477544693;9,78867905977576;10,6388964580815;9,35907302406963;10,0034655054354;10,500200557713;10,9005215481756;11,6528657529071;11,0125971024413;10,0137444489368
204241_at;ACOX3;204241_at;2;9,40123677018026;8,10230495241109;7,62244837204477;9,68621550809335;9,11326706769414;7,6131700281553;7,65294956232624;7,45263025921941;6,96973903801402;7,50596537371008;8,03153831385234;8,57331813184033;8,65579412178744;8,37586249848901;8,15301675065769
212218_s_at;FASN;212218_s_at;2;10,2380207751572;10,5102200151332;10,3220095303907;10,4499572194527;11,7053256431483;8,3602328981762;7,96526487102763;8,89155298118587;8,56319133466715;8,43674614621665;10,148972564192;9,56958708420566;9,2855733983304;9,02689794866031;8,88124891067267
201583_s_at;SEC23B;201583_s_at;2;10,1839836338499;10,1239408866403;10,1504083198284;10,3795434638369;11,0914547693382;9,176326707472;8,83985687532794;9,45175884730871;9,35190516974959;9,8757701223815;9,76419630245004;9,70627302725913;10,1702019336102;9,44712405554344;9,35991772312902
200832_s_at;SCD;200832_s_at;2;11,9228262584227;10,0615792590878;10,8758299520058;11,3309319402334;12,6011906907966;9,64356150570433;9,48737254283229;10,1051977232448;9,33131166881047;9,531032976727;11,3791270721531;10,7710092325286;11,1929567108273;9,12608912571097;9,66793185552048
200831_s_at;SCD;200831_s_at;2;10,487459139522;9,43957092177893;10,0008375377291;10,3866704301499;11,0781450176547;9,14678436176619;8,82381151602678;9,20586013447972;9,14646977290366;8,93147921592949;10,2358489723705;9,43422658741045;9,58869471619261;9,00351022583339;9,23694719702622
203128_at;SPTLC2;203128_at;2;8,9034640049184;7,83305779852055;8,01767197218745;7,91383629512144;9,39931540367318;7,37541788052622;7,20065096368141;7,3211042451669;7,18834358329621;7,2108888025552;7,63530696832903;7,76393234350642;8,3160412773648;7,90458191442597;7,71073319951505
201582_at;SEC23B;201582_at;2;10,2488250631467;9,66840918488922;9,46109552609804;9,60600953956935;10,4895041777518;8,36161964276523;8,66333594522534;8,91112233400248;8,82841252842652;9,24474606955158;9,04796195064685;9,46534459092837;10,1343378652578;9,32973814407311;8,84414689671718
210886_x_at;TP53TG1;210886_x_at;2;8,94509470952126;8,81493994270659;9,81254727363132;9,61456914069723;8,51132902701526;8,02262883351064;7,66599477929578;7,33647525130817;8,02149254493895;7,76174540300101;8,3382790841204;7,77162591983608;8,44072781905711;8,52793640122182;8,09517997749776
210241_s_at;TP53TG1;210241_s_at;2;8,14306853357028;8,16769973128084;9,14358878273682;8,48548794372701;7,46559446809807;7,09427347617099;6,9423390271754;6,79200074662176;7,10150575640983;6,79151480970378;7,56038512436088;7,07976646915766;7,40947522964672;7,76079016119032;7,16994186631227
209917_s_at;TP53TG1;209917_s_at;2;7,61295123423354;7,1976569714477;8,77668306834392;8,84976305460083;7,24266864637019;6,31610197343755;5,91929514588421;5,93192037754272;6,37880011666063;6,42375015812557;6,66575468472852;6,41843229865709;6,95848817703305;6,65724664970193;6,54408169327375
205164_at;GCAT;205164_at;2;8,57534023230432;8,77432335333642;9,39856468026362;9,21409230845772;8,830591399525;8,14409531674246;7,63205960012207;7,73905291413704;8,28219617400703;7,68203478284039;8,6193177900531;7,55707929299493;8,50561239334955;7,7849431288898;7,87525027888061
213508_at;SPTSSA;213508_at;2;10,7862342551896;9,71059396184638;11,4263663653965;10,9583509774919;9,892662691338;9,13080542720636;9,12132953170158;8,56814110221666;9,78908915621609;8,95049819533509;8,9383466977043;9,29288056713171;10,2529480122374;8,94759980923257;9,22356906683809
215856_at;SIGLEC15;215856_at;2;8,01382772676601;7,96537920788122;8,9486791493698;9,67376432580606;7,60744289810872;7,33189139636315;6,9755747492761;7,39126501742259;7,61425594124185;7,04628067574264;7,39775615716182;7,46272850810197;7,26364576049642;7,35879134678835;7,45702071991097
206155_at;ABCC2;206155_at;2;6,91134474832036;6,34636218672178;7,30180557031776;8,18695614379364;6,84724088470913;5,90091842154282;5,91035773854765;6,10815168940422;6,00062051299288;5,9459223716689;6,21456703495089;5,96808940267986;5,79361899320517;6,19591490802712;6,22823045864955
221042_s_at;CLMN;221042_s_at;2;8,39285545955937;7,31202128430355;8,94130307451144;9,47441713613001;7,42971630395908;7,68171086312123;7,07173560409949;7,71499795775555;6,8778823822818;7,02323198076615;7,07453120834666;6,40262993972727;7,03361013456412;7,65845586597983;7,18700354374787
205498_at;GHR;205498_at;2;10,1021428733261;9,12087904565561;8,74929081556598;10,665250670928;9,58213777028779;7,06178961817933;6,26363711216393;5,89305020112882;9,4991815148781;6,31805122358346;6,57825582145739;7,17366981033763;8,72470573068276;7,44486890345063;7,68374355576086
202942_at;ETFB;202942_at;2;10,6130994484399;10,5926839113895;11,1535317480333;11,6834313879186;11,2043529728555;9,86409952399607;9,75886854156498;8,3794111560049;10,4751739518387;9,25165651294877;9,37484707120976;9,14340730399385;9,94202267234806;10,1836680173377;9,16198039161276
221489_s_at;SPRY4;221489_s_at;2;10,1191979982677;9,80997416984205;9,5434779235941;10,7723165456204;9,84887438911803;9,37021393859441;8,63950543559324;8,57049261091916;9,27315580333323;8,73298173318177;9,13769392948112;8,70796763052625;8,89055978673689;9,00179932055454;8,98116946172982
203740_at;MPHOSPH6;203740_at;2;11,6974444325161;11,6570668547892;12,1741213359061;12,4885060350739;11,996075820409;10,029679315582;10,0427592915625;10,8237216772707;10,7339649756517;10,5390710010782;10,417531345993;10,9602687337199;9,80869163449918;9,88835256049021;10,3693319739102
200868_s_at;RNF114;200868_s_at;2;9,38174970953632;10,0818022550991;10,6269300155437;9,91746010317573;9,65360768827658;8,92853916384589;8,44521852780571;8,94467079065403;8,79652523447218;9,51318104886942;9,69046139252042;9,03718280781974;8,65158049971476;8,29998693486433;8,75007286576734
219587_at;TTC12;219587_at;2;7,79482606818485;8,506971578745;8,5528293885796;10,074171451603;6,8559262942945;6,6896916576733;7,53488599146986;6,68879863814294;6,93537372288459;7,15173817986317;7,39088889034348;7,50268630107772;7,15109353124014;6,68707224909279;7,95951842177849
219266_at;ZNF350;219266_at;2;6,72907485871078;7,39894511506946;7,54503751559813;8,8341094963055;6,48679428001469;6,16410364225269;6,91319485841419;6,30606970111391;6,32868628669212;6,21243758611679;6,69328020944658;6,41612173515876;6,53577137284881;6,70514251413668;6,91431343505208
209624_s_at;MCCC2;209624_s_at;2;8,29982023131599;8,50239050942424;9,30755157617006;10,3684240218892;7,84918136768243;7,10169279422986;7,45380956734676;7,79782217795899;7,20798326180305;8,18357131958682;8,48486428954318;7,7781772947475;8,53720339731824;7,9776419015439;7,74734891086516
204579_at;FGFR4;204579_at;2;6,7569685476803;8,22681558467993;8,47623128670568;8,55305985573814;6,4374388073326;6,2622446671085;6,2993914292329;6,08726927617603;6,20509337836887;5,93161764005282;7,31761293959386;7,51409266328738;6,11234053472554;6,13091926981723;6,20395032365198
214875_x_at;APLP2;214875_x_at;2;10,0988529934804;10,4314156144139;11,5693421674747;11,8607723781456;10,4588318301143;10,1490898698317;10,2902644389158;9,95598021771362;9,4536039718606;10,1034823249964;9,97936742264347;9,49828083128887;9,35354092593604;9,08923653593288;10,82290372122
208702_x_at;APLP2;208702_x_at;2;10,6916647956207;10,9821857507822;12,207283596468;12,460066672198;11,0319842080143;10,822560614511;10,581915771231;10,2895710369434;10,0161856712873;10,5718488490705;10,4752601994601;9,86669987647191;9,867921864679;9,44514519338199;11,3400459519324
211404_s_at;APLP2;211404_s_at;2;10,2019656097776;10,5797402919587;11,4327276885376;11,6974739351622;10,2636113940313;10,2762415732526;10,1798954982156;9,98047266316009;9,32556190949958;10,2924459297959;9,98679700267507;9,18436740262668;9,5205874838958;8,96283639334303;10,6810973708426
218844_at;ACSF2;218844_at;2;7,51196250978646;9,22022140914169;8,45684763478706;8,49412442430353;8,36349033600886;7,41299442819937;7,08664675497878;7,38577158391356;7,29812820518072;7,74665315000849;7,43032367744624;7,58353757305234;7,91983102360094;8,06249267424594;7,78173042526852
217973_at;DCXR;217973_at;2;10,0383190088165;11,4839939087059;10,5612440655567;11,7340340959417;11,1415569286761;9,30965401981947;8,63308857909313;9,85799655429362;9,55462120301227;9,88982949297779;10,3979688497701;9,48242361530901;10,411711027677;10,2783410725343;9,67311495701346
209522_s_at;CRAT;209522_s_at;2;8,32595330209463;9,35381002655812;9,49154376914764;11,1561479525823;9,38237735871659;7,54850792510531;7,48490520119897;7,09724442916055;7,04655466808293;7,01078926378202;7,03024907828748;8,43112445583005;7,943173881272;9,84307127482568;8,43684406631558
205843_x_at;CRAT;205843_x_at;2;8,64531454946247;9,46792871233916;9,07584171966742;10,6514507973375;9,17889891230444;8,28706192400058;8,03650058760676;8,21514527565368;8,1922450103746;8,18906704963239;8,5098143677895;8,6396729169781;8,31121022818197;9,07175027464403;8,71181343881536
214157_at;GNAS;214157_at;2;6,8853931048171;8,43437713786304;6,94961460658708;9,89501211613502;7,86858783400184;7,46038808870131;6,14186124601903;6,79119844453049;6,02995525524576;6,5980373497986;7,00297660399053;6,93564785624031;6,70131003010275;7,71498716173119;7,65004049929987
218159_at;DDRGK1;218159_at;2;10,5538996601249;10,9950532951154;10,183527655133;10,7718723527854;10,0255012222451;9,30564569482956;9,24467467230182;9,39462415646608;9,5865778660757;9,29302662971756;10,0081354454201;9,44552679156105;9,86782883785984;9,8569401229802;9,63724049421467
210445_at;FABP6;210445_at;2;7,44189835967659;8,15529561131071;6,4994615021644;7,47989158264205;6,93217616619898;6,0185473390927;6,10237606033458;6,06511492013237;6,20642219150088;6,10731688099724;6,38024797195689;5,98118882851631;6,28440561870748;6,14102396328261;6,44818171737902
204669_s_at;RNF24;204669_s_at;2;9,46765478827914;10,4573891175283;9,73533308877568;9,57871245446434;9,16265263019046;8,74359043133272;8,72107280647935;8,46118219652928;8,86944947076812;8,53307288264404;8,58308476784597;8,57572145683042;8,75445328625334;8,76549427571189;8,61191852714048
204044_at;QPRT;204044_at;2;9,56598233108796;10,2290660401081;9,63106317615263;9,90900406316436;9,48936489402643;8,71358162689448;8,0965272757014;8,37579000417504;8,99113818231615;7,93703719192152;8,93483488172227;8,93483488172227;8,4960540278387;8,88819964514454;8,92069240292007
218531_at;TMEM134;218531_at;2;10,3191642096489;10,870163003664;10,3721730351079;10,875969515438;10,0969180972264;8,99158108473868;10,0528577235961;9,3153545665023;9,54034703651768;9,28501413466998;9,50248789195792;9,91599266516984;9,37673599621836;10,1334415852022;9,87376011460354
214404_x_at;SPDEF;214404_x_at;2;10,2436916805046;10,5715953820456;10,0960960762634;11,1452166219728;9,76757376394358;8,81796112963556;8,41581230490351;8,58561241628574;8,84840647957836;8,51690427476941;9,91496312270272;9,4017032248443;9,90650664593477;9,76757028082625;9,72820967488778
213441_x_at;SPDEF;213441_x_at;2;10,5809980299126;10,6209457900934;10,2752700290249;11,1006016603587;10,4707254598925;9,64998556742225;9,3519025724158;9,71435653176496;9,57574088593028;9,20651282626289;10,4734538032383;10,0932570795044;10,2154099273007;10,2337466578934;10,264118888352
220192_x_at;SPDEF;220192_x_at;2;10,4842954543592;10,9148465540222;10,5108195983022;11,5099584252558;10,26518621518;7,82396082534421;7,80975247415513;7,52220272851932;8,42722116318851;7,02039461348126;10,3433408879479;9,60597461072177;10,238040257367;10,1973750658783;10,1548738461106
222258_s_at;SH3BP4;222258_s_at;2;10,952863842002;11,4497385069985;10,78797385755;11,2892975925583;10,56424827014;9,60906856240379;9,48737254283229;10,1016743365778;9,82689075381578;8,70120573993711;10,1195083489496;10,0714748343616;10,5302407346306;10,2321128210348;10,551393811997
202528_at;GALE;202528_at;2;9,08886524811805;9,04525194975706;8,19321256290921;9,49606958556806;8,25332080666065;7,17457582434772;6,88323020337374;7,99913926470107;6,96133375227863;6,89522781555342;8,39606019472491;7,82833600950702;7,71453746128283;8,14072282953914;7,47441028636885
221934_s_at;DALRD3;221934_s_at;2;8,5256758346172;9,01051006663663;8,7974018909258;10,196273478338;8,39101339826359;8,07126772116933;7,84266379029089;7,80645942741038;7,8015705411066;7,58514163120449;9,13733795116858;8,90993520503234;8,60124935291958;8,77411977339514;8,56118810082305
213627_at;MAGED2;213627_at;2;10,7247248221156;10,7732721220824;10,8073347448372;10,951169086518;10,2610161802254;9,82346149419193;9,14446827604706;9,46942906384428;10,2673515284033;8,91410082161509;10,4671729644645;10,1428904700905;10,6562788939246;10,284007452455;9,75340334335585
208682_s_at;MAGED2;208682_s_at;2;10,7831898297171;11,4308060286449;11,5157694478474;11,0540263602183;10,5885964472918;9,69201573646922;9,2648303482142;9,46748473003334;9,92066303166606;9,17765934802132;11,0098850858519;10,2559029003112;11,0615057967967;10,3543318044534;9,76436374010443
215696_s_at;SEC16A;215696_s_at;2;9,92368333896309;10,8290095072182;10,2453186757677;10,5749594184217;10,1011121185672;9,09647363953272;9,25377383766061;9,00384750868609;9,72062942987583;8,96570413360239;10,2299760014571;9,71873364212374;10,1247743108864;10,1342346886625;9,2326261515515
212458_at;SPRED2;212458_at;2;9,00001612511117;9,47474665847623;9,4388539883588;9,71642117247458;9,31718113392184;7,91467121760135;7,70341584796233;6,7398545616556;8,20628714491198;7,45879236564916;8,53266566131948;8,44807794106347;9,2557588514194;8,88904966039405;8,49236347139641
202109_at;ARFIP2;202109_at;2;10,093836319742;10,3488948535773;9,72236915192846;10,2855676460757;9,82399607025329;8,62278182921036;8,28680268261035;8,70485220437967;9,47663499603311;8,39393012060077;9,61841127890227;8,52301359181265;9,38694649087054;9,87038138844224;9,0757570154587
219736_at;TRIM36;219736_at;2;7,82776554795315;7,55344498955635;8,85205180578773;9,24121639539847;8,46018762276435;6,04873019905011;6,17594403182006;5,79488291334884;5,93926311565744;5,89982460686013;7,22409501329637;6,91924512823438;6,91924512823438;6,6885579049893;6,10284568361096
204942_s_at;ALDH3B2;204942_s_at;2;10,3712479093912;10,7271425795206;11,4537359684507;12,1759301992134;11,7070704290491;6,557525369585;8,18940074221334;6,57546588176777;7,86117890679175;8,32236467010994;10,667720064886;8,84685916789139;9,35389819216995;8,35075819485838;8,47844454693478
214079_at;DHRS2;214079_at;2;10,6325616511419;11,5801872085761;12,5036753567783;12,393889589719;10,9756765310421;5,77658288544021;5,17578836739871;5,77019306187098;5,75594968590387;5,44340337441645;11,2063419204341;10,4436806193178;10,6828929303722;5,87232368003725;5,94438718317681
206463_s_at;DHRS2;206463_s_at;2;9,6646255626731;11,0668402452479;12,5735723845891;12,33825759279;10,3082412280222;7,63431680146736;7,74693776774884;7,30410552127398;7,55957746002935;7,65149810713333;10,5694885397843;9,19573618442078;9,81916983125162;7,71744056824061;7,66773055899609
209049_s_at;ZMYND8;209049_s_at;2;8,39397962122204;8,83929002254352;9,3154386129969;9,36221251712588;8,2468378323121;7,4701884257317;7,36992622998183;7,48927662063505;7,28041838574873;7,77393862943622;9,37402821587917;8,0393934645892;8,50647622208859;8,37002207674937;7,67967235689125
209048_s_at;ZMYND8;209048_s_at;2;8,87902549052891;9,16984449279294;9,58517322290614;9,83869149954139;9,05498731893809;7,46608838928809;7,54932326685928;7,74456422396559;8,04927196696248;8,30116422874546;9,8940778460077;8,49552406959163;8,84863648907305;8,42303001296808;7,86449433633964
212492_s_at;KDM4B;212492_s_at;2;8,10578152222468;8,19160293260073;8,89896971617436;9,12097802144374;8,25784713616015;6,8305688974214;7,45630305070587;7,27725890933439;7,3330090627895;7,2999340170984;8,35075000011294;8,12942626743995;8,15351548217998;8,02855145879522;8,07953945818074
210056_at;RND1;210056_at;2;7,40224701022849;6,78633815435378;7,73744589140045;7,67860493748458;7,20560364562422;6,46720064729582;6,3995384227296;6,12966968315104;6,33448830222083;6,19557154424836;7,73015188136911;7,00973167897117;6,87147228542569;6,66758841923618;6,94409153386153
221927_s_at;ABHD11;221927_s_at;2;9,63987930146428;10,0610234011099;9,79951043780284;10,4722645422477;9,48345592437074;7,90819120778628;9,10914718466707;8,67191108154266;8,40232971304541;8,19200269669654;9,88424891784002;8,52626566785325;8,81559904962154;9,71930077720221;8,68016273248569
208180_s_at;HIST1H4H;208180_s_at;2;7,14158940536238;8,50680665112152;7,20215524780974;9,66560958325791;9,19547477748422;5,74313152017246;7,11423781528815;6,93848724114051;6,69734592734489;5,60960513980207;7,84507813437316;5,94337418443209;7,11423781528815;7,46992265977213;6,36931167383199
210859_x_at;CLN3;210859_x_at;2;9,8225352775417;9,60454489025883;9,96842498114847;9,89641151779418;10,3007766413085;8,40869498349375;9,12519261913833;9,20834990816304;8,78242892000251;8,73240688701316;9,61157174926772;8,77910314615014;9,29187531073088;9,12186340073666;9,23130731281216
74694_s_at;RABEP2;74694_s_at;2;8,38405464974993;7,98969145524216;7,76293289563976;8,38640649287724;7,23160561240406;6,37155768965622;7,04167028443028;6,6773507282472;7,09647087440151;7,43479055795784;7,78677855300816;6,58159350692159;7,52038477309284;7,84214916913639;6,23465100054954
204306_s_at;CD151;204306_s_at;2;9,95189281671227;9,62648910617201;9,60236104764211;10,377125656739;9,03710662663898;8,16376871300497;8,20586328031456;8,9523065105173;9,09833777487854;8,85007925831396;9,31402290806997;8,56545096056606;9,59893574180873;9,19980028631008;8,57800985117579
219288_at;C3orf14;219288_at;2;10,9231248341087;10,4101863696075;10,4417813395876;10,7120191309971;9,43883272852978;8,53186317176688;9,15025624265229;9,08979109981888;9,5000466663288;9,19765066612913;10,9143459536838;9,35356639574313;10,0353273908344;10,0523969326688;9,56452451114338
213234_at;FAM234B;213234_at;2;9,54228522309325;8,61074230163492;9,10863686198216;10,0158155738551;9,69947639259149;8,31748806090037;7,97802060891593;9,25134206414928;8,16109603050964;8,08308443294896;9,83799571430448;8,95022088820045;9,39353878250964;7,91423270695781;9,57378182451145
209343_at;EFHD1;209343_at;2;11,6872772975168;10,4060015921502;11,4300803799872;11,9891045590068;11,9951116035132;11,1173436515415;7,89457369773196;10,6032854363074;9,83480370232477;8,44821563274158;11,1510317928016;11,5823034254884;10,4936949826492;10,2881373149801;10,3554289671033
205364_at;ACOX2;205364_at;2;9,94103363967499;7,70294525105975;9,41356222900042;8,51076783478213;9,64975129099096;6,94860715900498;6,57394345577057;6,63318040751263;6,70298624595522;6,56738556035797;11,109636921609;6,73182947448315;7,26625506797331;6,72372699025413;7,24050440763686
212325_at;LIMCH1;212325_at;2;8,02729707826944;7,16315641878573;8,339208939187;7,68920844878255;8,81841401918455;6,0363587332968;7,41643204447567;8,16210879863927;5,98262276151626;7,73309246262118;5,5776289587379;6,34421264029524;7,03418368184061;7,45920965015532;6,72028915675208
202118_s_at;CPNE3;202118_s_at;2;9,872260417572;9,65087239593574;10,1015389591278;10,3605484619231;10,0560417787975;8,12535380102216;9,44439092321101;9,71961597933332;8,23008291829522;9,35240864980329;8,28808515392356;9,40143572753797;9,49633586725038;9,98043576670235;9,18668893438522
209016_s_at;KRT7;209016_s_at;2;11,129697608979;10,8191331629016;11,2822800919731;11,4656763943628;10,3502751661558;8,7896483884232;9,35094911369827;10,2324016982538;9,41942841133308;9,9843777224481;6,16395152737195;9,39963548680429;9,78502389168616;9,85987871393526;8,9334762437012
217562_at;BRINP3;217562_at;2;9,57357624482874;5,3072784002246;7,4748829815751;6,77723647541448;7,39994461434631;4,6803226420645;4,66586586380446;7,12240649256635;4,56551082548641;4,5788977648122;4,52325045415123;4,50820207936788;4,91931972081211;6,48327766430575;4,54736093780608
203207_s_at;MTFR1;203207_s_at;2;8,98893854909776;7,1547227528019;9,76292390729179;8,29390067898351;9,94469377131485;6,8433219918403;6,10111504603811;8,48259224139681;6,92657227095128;8,22506675285063;7,32257024357929;7,73278128807044;7,33896910389244;8,16144380727654;7,49036560548606
36936_at;TSTA3;36936_at;2;11,0996312409037;10,892742704731;11,26260562043;10,3816373349388;10,4835210829119;8,84298889657363;10,2897415929702;9,72532901957421;8,08490232108482;9,85699118002809;9,13433679647307;9,57771018543472;9,17611922252638;11,3278008745455;9,80480261216242
201644_at;TSTA3;201644_at;2;11,0872079747448;10,950522772181;11,2747623660832;10,5776841768762;10,6891451901546;9,19715096632069;10,2965717582738;9,88736946797697;8,40360803720166;9,92732470629995;9,47882100537418;9,70465420851666;9,26953013775481;11,3768199906222;9,95048310245442
206482_at;PTK6;206482_at;2;7,2707978235311;7,43426690529846;6,94212651775208;7,35905792787372;8,77335395711129;5,84890817155214;5,97151230934068;5,41701397565934;5,60317730006373;5,61929243040233;6,14995140702802;5,68350530293129;6,36128924216051;8,79774044417838;6,36128924216051
217388_s_at;KYNU;217388_s_at;2;10,8713764805197;6,8818936345173;11,5891973491457;11,0467630523375;11,1566545317606;9,96577088233847;10,2559029218293;9,24853410855179;6,09884316483336;8,87758284839026;8,5817188672907;7,51989527014512;8,41231899469083;6,50819436438871;8,04989497105159
212543_at;CRYBG1;212543_at;2;10,2427758492498;8,38979426104827;10,6925449231436;10,1674541201649;10,3113072097665;9,73702912608935;9,78453957186287;9,53819544461285;7,95820310806254;9,50263329378791;8,67318710230568;8,92735396620946;8,95400445291187;7,96054539836696;8,88462545289744
213624_at;SMPDL3A;213624_at;2;8,81468551758327;7,3870629818736;9,98084646936553;9,08044191013439;10,3800866866837;9,14437470961473;8,18713906320322;9,01418119172288;7,52320800906537;8,26808478679747;7,44101616649761;7,74429488339437;7,65646763878889;7,11607419166348;7,151802022357
210663_s_at;KYNU;210663_s_at;2;9,67614545621606;7,2927446888296;11,0659674500434;10,8973447512692;11,1066355578857;8,7047178021872;9,11294282420612;8,3516506813877;7,65586176046665;8,01794711503411;8,02279176414024;7,60168053517786;7,99195383563085;7,51898364779212;7,83047305394239
204385_at;KYNU;204385_at;2;10,459500937282;8,80403054107893;11,4352990587551;10,9015526063972;11,3906434173744;9,88334237729429;9,93747132697498;9,21881413287223;8,72139951083631;9,07122667949368;9,00625348297022;8,85442518549292;9,11822937528136;8,67990478848038;9,11795618952
205197_s_at;ATP7A;205197_s_at;2;8,22266216247804;7,77084768595945;8,72056025760402;9,06619343949301;9,12238321457932;7,56311219670636;7,65716786597686;7,65716786597686;7,27870741945968;7,41890763748357;7,27196907663507;7,12937180852943;7,65716786597686;7,42766654390429;7,84528926245279
214765_s_at;NAAA;214765_s_at;2;8,43487664987969;7,60394194135525;8,468803407657;9,46839558442661;8,90130630123988;7,80662529153511;8,04931100889507;7,93778217662304;6,77358696775646;7,71607589756967;7,38509726245773;7,3274359930301;7,31497635310363;7,14895197583323;7,36534491477187
203837_at;MAP3K5;203837_at;2;9,11811436233196;8,86496907532343;9,96403641354488;9,17231119779482;9,50873030965615;9,2377926740077;8,55952554818676;8,97100903584946;7,71636626260127;9,37592680922936;8,25145311882104;8,69688332900538;8,27381710813594;7,99940771939878;8,39975403788441
200632_s_at;NDRG1;200632_s_at;2;11,4645478146186;9,83195280861685;11,6339700579422;12,121633723718;11,571397444301;10,6694319853649;12,406814480816;11,5113934461005;9,993958755776;10,6394417750285;10,0746841956957;9,67487451696825;9,44078024671177;8,9445666478575;10,6694319853649
211070_x_at;DBI;211070_x_at;2;12,6365506984811;10,9414768529037;12,0917694507771;13,0065518243977;12,7850890602333;11,3897821385587;11,4684914358868;11,7708458099955;11,9946695375844;11,3328140828021;11,4451661234988;11,1514682397585;11,5788962057388;10,4546761129437;10,2187881191537
209389_x_at;DBI;209389_x_at;2;12,6045811177132;11,0200498091692;12,2077131180844;12,9210510238192;12,8845124250437;11,2169236096468;11,3063720615269;11,8324854096354;12,0272151306531;11,2928068113306;11,3817441470374;11,0506030113622;11,6580987128573;10,5598118835802;10,4087105360918
220030_at;STYK1;220030_at;2;7,07793706895654;4,37800017382085;6,56162167814364;8,16396849926398;7,80582834977644;4,79438383052489;6,34771992755155;6,94312082946375;5,25030476073799;5,41405355526916;4,76476094119274;4,77884875722468;4,97048102044733;4,44944409783412;4,84364005448969
205030_at;FABP7;205030_at;2;12,2416304200431;6,67521389050442;13,4113901462423;13,4092399517269;13,497180115018;10,3151216479223;6,70955669328223;12,7165962811722;11,9516345285595;9,87427283023034;5,80565099504101;8,14316798454261;6,30680472767729;6,63096810272567;6,36128924216051
205029_s_at;FABP7;205029_s_at;2;10,2596889213157;4,83899286140824;12,1836831260126;12,4727914619434;12,3660637244384;7,66838037991715;4,30463242770848;10,9332647933734;9,55942001734766;7,04363454046817;4,36299300208562;5,16514224988581;4,59086150150807;4,47625461168378;4,62270546601442
211056_s_at;SRD5A1;211056_s_at;2;9,72711521759633;9,05552647479763;8,97152856581197;10,3479684691394;11,1188117889097;8,88969809334483;9,62655421904125;10,1026496214395;8,63297355158367;9,55122255954491;8,51088963102065;8,33624708984735;8,94738525235148;8,62664933544457;9,10875517774056
204675_at;SRD5A1;204675_at;2;10,4536076809781;9,33137476985945;9,46117614787812;10,9153476250772;11,6664766461761;9,61541024652615;10,4091459856474;10,8901897490763;8,93212111653908;10,2617745232035;7,78969799044164;8,30977940872061;9,48369287173185;9,19224536641193;9,36312219828414
210959_s_at;SRD5A1;210959_s_at;2;7,76217125844466;6,75608613156326;6,82046449056659;7,87208191106802;8,41032534210963;6,85921268939414;7,31098907408898;7,63128554283659;6,54269820315722;7,94086071902467;6,21387897431744;6,19180256428962;6,81371320821808;6,45666735389954;6,49546065994991
218440_at;MCCC1;218440_at;2;9,24405773543508;9,45800636749428;9,16716425288592;10,6162118798496;10,5374156789618;8,68877048123854;8,96091142271133;9,90122723274767;8,90563527866199;9,19437143908995;8,87142333709785;8,45013364566963;8,50077933566388;8,68612878502304;8,26250724467765
203021_at;SLPI;203021_at;2;12,0408988489575;8,95341738367002;9,43269233236875;13,0745719799085;12,3127368645919;8,9301685097234;11,3475441681511;9,24179796935118;8,72770350644813;11,7259247755278;8,76966390635161;9,53181818708534;9,08696924560971;8,842719226774;8,16529687870683
203180_at;ALDH1A3;203180_at;2;8,32089760249675;8,6809737176909;9,66226783671384;9,50578212710489;10,0799779580869;8,49488243991101;8,67893191279991;9,00621938951208;8,76344206870965;8,49746682821471;7,40543110329667;8,2511222510906;8,08971617564323;8,26378980738084;7,74592851600328
201983_s_at;EGFR;201983_s_at;2;7,11953238696699;6,54539353836714;7,83891904397493;7,93627376886515;9,31584555002954;6,79043868408133;7,6804352804822;6,67923635749531;6,86599934097621;7,54835825820672;6,33319318747701;7,04337686755981;6,40146484842271;6,57172328495808;6,51832759555593
204348_s_at;AK4;204348_s_at;2;8,79457127508473;9,16339519292132;10,366251051631;10,4449603835446;11,1594367122908;8,13078306823099;9,56901801423856;8,46814702681294;8,81183719249791;8,80161538890092;8,63489185983266;9,55023997790219;7,74237938333452;8,72174554297576;9,29071308764306
204347_at;AK4;204347_at;2;7,70618577249867;7,32384639426213;8,85220519921608;9,39720191862297;9,33963432851987;7,06369900482563;7,98041340254357;7,11288099069624;6,92317779410126;7,12876475755306;6,72380516693433;8,31703783790797;6,51752169487797;7,14317160265413;7,3289378569195
214598_at;CLDN8;214598_at;2;8,98400621167653;6,86336370636617;10,1275443511555;11,2156429348944;10,3222068621129;5,59346931830155;8,27166998702869;5,93301503007585;8,87823705670564;6,33154964665631;5,70954247564668;8,2802405461564;5,48878617974582;5,93156059863464;5,79063417242963
219036_at;CEP70;219036_at;2;8,55808440368678;8,32698465120393;8,8031291858069;8,38714039060073;9,02871115803944;6,9750122028559;8,18361658922344;7,35629752248372;8,03166076341104;7,16454535616033;7,29339118251532;7,71717311213488;7,76235075263937;8,16040913442376;7,54722291098543
